,X,Y,Z,H
3302,40,42,18,648.9
3303,40,43,17,650.64
3304,40,44,16,652.41
3305,40,45,15,654.21
3306,40,46,14,656.03
3307,40,47,13,657.89
3308,40,48,12,659.77
3309,40,49,11,661.69
3310,40,50,10,663.64
3311,40,51,9,665.62
3312,40,52,8,667.64
3313,40,53,7,669.69
3314,40,54,6,671.77
3315,40,55,5,673.89
3316,40,56,4,676.05
3317,40,57,3,678.25
3318,40,58,2,680.48
3319,40,59,1,682.76
3320,40,60,0,685.08
3321,41,0,59,590.85
3322,41,1,58,591.82
3323,41,2,57,592.8
3324,41,3,56,593.79
3325,41,4,55,594.79
3326,41,5,54,595.81
3327,41,6,53,596.84
3328,41,7,52,597.88
3329,41,8,51,598.93
3330,41,9,50,599.99
3331,41,10,49,601.07
3332,41,11,48,602.17
3333,41,12,47,603.27
3334,41,13,46,604.39
3335,41,14,45,605.53
3336,41,15,44,606.68
3337,41,16,43,607.84
3338,41,17,42,609.02
3339,41,18,41,610.21
3340,41,19,40,611.42
3341,41,20,39,612.65
3342,41,21,38,613.89
3343,41,22,37,615.15
3344,41,23,36,616.43
3345,41,24,35,617.72
3346,41,25,34,619.03
3347,41,26,33,620.36
3348,41,27,32,621.71
3349,41,28,31,623.08
3350,41,29,30,624.47
3351,41,30,29,625.87
3352,41,31,28,627.3
3353,41,32,27,628.75
3354,41,33,26,630.22
3355,41,34,25,631.71
3356,41,35,24,633.22
3357,41,36,23,634.76
3358,41,37,22,636.32
3359,41,38,21,637.9
3360,41,39,20,639.51
3361,41,40,19,641.14
3362,41,41,18,642.79
3363,41,42,17,644.48
3364,41,43,16,646.19
3365,41,44,15,647.92
3366,41,45,14,649.69
3367,41,46,13,651.48
3368,41,47,12,653.31
3369,41,48,11,655.16
3370,41,49,10,657.04
3371,41,50,9,658.96
3372,41,51,8,660.9
3373,41,52,7,662.88
3374,41,53,6,664.9
3375,41,54,5,666.95
3376,41,55,4,669.03
3377,41,56,3,671.15
3378,41,57,2,673.31
3379,41,58,1,675.51
3380,41,59,0,677.75
3381,42,0,58,587.46
3382,42,1,57,588.41
3383,42,2,56,589.37
3384,42,3,55,590.35
3385,42,4,54,591.33
3386,42,5,53,592.33
3387,42,6,52,593.33
3388,42,7,51,594.35
3389,42,8,50,595.39
3390,42,9,49,596.43
3391,42,10,48,597.49
3392,42,11,47,598.56
3393,42,12,46,599.65
3394,42,13,45,600.74
3395,42,14,44,601.86
3396,42,15,43,602.98
3397,42,16,42,604.12
3398,42,17,41,605.28
3399,42,18,40,606.45
3400,42,19,39,607.64
3401,42,20,38,608.84
3402,42,21,37,610.06
3403,42,22,36,611.29
3404,42,23,35,612.55
3405,42,24,34,613.82
3406,42,25,33,615.1
3407,42,26,32,616.41
3408,42,27,31,617.73
3409,42,28,30,619.07
3410,42,29,29,620.43
3411,42,30,28,621.81
3412,42,31,27,623.21
3413,42,32,26,624.63
3414,42,33,25,626.07
3415,42,34,24,627.54
3416,42,35,23,629.02
3417,42,36,22,630.53
3418,42,37,21,632.06
3419,42,38,20,633.61
3420,42,39,19,635.19
3421,42,40,18,636.79
3422,42,41,17,638.42
3423,42,42,16,640.07
3424,42,43,15,641.75
3425,42,44,14,643.45
3426,42,45,13,645.18
3427,42,46,12,646.94
3428,42,47,11,648.73
3429,42,48,10,650.55
3430,42,49,9,652.4
3431,42,50,8,654.28
3432,42,51,7,656.2
3433,42,52,6,658.14
3434,42,53,5,660.12
3435,42,54,4,662.13
3436,42,55,3,664.18
3437,42,56,2,666.26
3438,42,57,1,668.39
3439,42,58,0,670.55
3440,43,0,57,584.09
3441,43,1,56,585.03
3442,43,2,55,585.97
3443,43,3,54,586.92
3444,43,4,53,587.88
3445,43,5,52,588.86
3446,43,6,51,589.85
3447,43,7,50,590.85
3448,43,8,49,591.86
3449,43,9,48,592.88
3450,43,10,47,593.92
3451,43,11,46,594.97
3452,43,12,45,596.03
3453,43,13,44,597.11
3454,43,14,43,598.2
3455,43,15,42,599.3
3456,43,16,41,600.42
3457,43,17,40,601.56
3458,43,18,39,602.7
3459,43,19,38,603.87
3460,43,20,37,605.05
3461,43,21,36,606.24
3462,43,22,35,607.45
3463,43,23,34,608.68
3464,43,24,33,609.92
3465,43,25,32,611.18
3466,43,26,31,612.46
3467,43,27,30,613.76
3468,43,28,29,615.08
3469,43,29,28,616.41
3470,43,30,27,617.76
3471,43,31,26,619.14
3472,43,32,25,620.53
3473,43,33,24,621.94
3474,43,34,23,623.38
3475,43,35,22,624.83
3476,43,36,21,626.31
3477,43,37,20,627.81
3478,43,38,19,629.34
3479,43,39,18,630.88
3480,43,40,17,632.45
3481,43,41,16,634.05
3482,43,42,15,635.67
3483,43,43,14,637.32
3484,43,44,13,638.99
3485,43,45,12,640.69
3486,43,46,11,642.42
3487,43,47,10,644.17
3488,43,48,9,645.96
3489,43,49,8,647.78
3490,43,50,7,649.62
3491,43,51,6,651.5
3492,43,52,5,653.41
3493,43,53,4,655.35
3494,43,54,3,657.33
3495,43,55,2,659.34
3496,43,56,1,661.39
3497,43,57,0,663.47
3498,44,0,56,580.74
3499,44,1,55,581.65
3500,44,2,54,582.57
3501,44,3,53,583.51
3502,44,4,52,584.45
3503,44,5,51,585.41
3504,44,6,50,586.38
3505,44,7,49,587.35
3506,44,8,48,588.35
3507,44,9,47,589.35
3508,44,10,46,590.36
3509,44,11,45,591.39
3510,44,12,44,592.43
3511,44,13,43,593.49
3512,44,14,42,594.56
3513,44,15,41,595.64
3514,44,16,40,596.74
3515,44,17,39,597.85
3516,44,18,38,598.97
3517,44,19,37,600.11
3518,44,20,36,601.27
3519,44,21,35,602.44
3520,44,22,34,603.62
3521,44,23,33,604.83
3522,44,24,32,606.04
3523,44,25,31,607.28
3524,44,26,30,608.53
3525,44,27,29,609.81
3526,44,28,28,611.09
3527,44,29,27,612.4
3528,44,30,26,613.73
3529,44,31,25,615.07
3530,44,32,24,616.44
3531,44,33,23,617.83
3532,44,34,22,619.23
3533,44,35,21,620.66
3534,44,36,20,622.11
3535,44,37,19,623.58
3536,44,38,18,625.07
3537,44,39,17,626.59
3538,44,40,16,628.13
3539,44,41,15,629.7
3540,44,42,14,631.29
3541,44,43,13,632.9
3542,44,44,12,634.54
3543,44,45,11,636.21
3544,44,46,10,637.9
3545,44,47,9,639.63
3546,44,48,8,641.38
3547,44,49,7,643.16
3548,44,50,6,644.97
3549,44,51,5,646.81
3550,44,52,4,648.69
3551,44,53,3,650.59
3552,44,54,2,652.53
3553,44,55,1,654.51
3554,44,56,0,656.52
3555,45,0,55,577.4
3556,45,1,54,578.29
3557,45,2,53,579.2
3558,45,3,52,580.11
3559,45,4,51,581.04
3560,45,5,50,581.97
3561,45,6,49,582.92
3562,45,7,48,583.88
3563,45,8,47,584.85
3564,45,9,46,585.83
3565,45,10,45,586.83
3566,45,11,44,587.83
3567,45,12,43,588.85
3568,45,13,42,589.88
3569,45,14,41,590.93
3570,45,15,40,591.99
3571,45,16,39,593.06
3572,45,17,38,594.15
3573,45,18,37,595.25
3574,45,19,36,596.37
3575,45,20,35,597.5
3576,45,21,34,598.65
3577,45,22,33,599.81
3578,45,23,32,600.99
3579,45,24,31,602.18
3580,45,25,30,603.39
3581,45,26,29,604.62
3582,45,27,28,605.86
3583,45,28,27,607.13
3584,45,29,26,608.41
3585,45,30,25,609.71
3586,45,31,24,611.03
3587,45,32,23,612.37
3588,45,33,22,613.72
3589,45,34,21,615.1
3590,45,35,20,616.5
3591,45,36,19,617.92
3592,45,37,18,619.36
3593,45,38,17,620.83
3594,45,39,16,622.31
3595,45,40,15,623.82
3596,45,41,14,625.36
3597,45,42,13,626.91
3598,45,43,12,628.5
3599,45,44,11,630.11
3600,45,45,10,631.74
3601,45,46,9,633.4
3602,45,47,8,635.09
3603,45,48,7,636.81
3604,45,49,6,638.56
3605,45,50,5,640.33
3606,45,51,4,642.14
3607,45,52,3,643.98
3608,45,53,2,645.85
3609,45,54,1,647.75
3610,45,55,0,649.69
3611,46,0,54,574.08
3612,46,1,53,574.95
3613,46,2,52,575.84
3614,46,3,51,576.73
3615,46,4,50,577.64
3616,46,5,49,578.55
3617,46,6,48,579.48
3618,46,7,47,580.42
3619,46,8,46,581.37
3620,46,9,45,582.33
3621,46,10,44,583.3
3622,46,11,43,584.29
3623,46,12,42,585.29
3624,46,13,41,586.3
3625,46,14,40,587.32
3626,46,15,39,588.36
3627,46,16,38,589.41
3628,46,17,37,590.47
3629,46,18,36,591.55
3630,46,19,35,592.64
3631,46,20,34,593.75
3632,46,21,33,594.87
3633,46,22,32,596.01
3634,46,23,31,597.16
3635,46,24,30,598.33
3636,46,25,29,599.52
3637,46,26,28,600.72
3638,46,27,27,601.94
3639,46,28,26,603.18
3640,46,29,25,604.43
3641,46,30,24,605.7
3642,46,31,23,606.99
3643,46,32,22,608.3
3644,46,33,21,609.63
3645,46,34,20,610.98
3646,46,35,19,612.35
3647,46,36,18,613.74
3648,46,37,17,615.16
3649,46,38,16,616.59
3650,46,39,15,618.05
3651,46,40,14,619.53
3652,46,41,13,621.03
3653,46,42,12,622.56
3654,46,43,11,624.11
3655,46,44,10,625.68
3656,46,45,9,627.28
3657,46,46,8,628.91
3658,46,47,7,630.57
3659,46,48,6,632.25
3660,46,49,5,633.96
3661,46,50,4,635.71
3662,46,51,3,637.48
3663,46,52,2,639.28
3664,46,53,1,641.11
3665,46,54,0,642.98
3666,47,0,53,570.77
3667,47,1,52,571.63
3668,47,2,51,572.49
3669,47,3,50,573.37
3670,47,4,49,574.25
3671,47,5,48,575.15
3672,47,6,47,576.06
3673,47,7,46,576.97
3674,47,8,45,577.9
3675,47,9,44,578.84
3676,47,10,43,579.79
3677,47,11,42,580.76
3678,47,12,41,581.73
3679,47,13,40,582.72
3680,47,14,39,583.72
3681,47,15,38,584.74
3682,47,16,37,585.77
3683,47,17,36,586.81
3684,47,18,35,587.86
3685,47,19,34,588.93
3686,47,20,33,590.02
3687,47,21,32,591.11
3688,47,22,31,592.23
3689,47,23,30,593.36
3690,47,24,29,594.5
3691,47,25,28,595.66
3692,47,26,27,596.84
3693,47,27,26,598.03
3694,47,28,25,599.24
3695,47,29,24,600.47
3696,47,30,23,601.71
3697,47,31,22,602.98
3698,47,32,21,604.26
3699,47,33,20,605.56
3700,47,34,19,606.88
3701,47,35,18,608.22
3702,47,36,17,609.58
3703,47,37,16,610.97
3704,47,38,15,612.37
3705,47,39,14,613.8
3706,47,40,13,615.24
3707,47,41,12,616.72
3708,47,42,11,618.21
3709,47,43,10,619.73
3710,47,44,9,621.27
3711,47,45,8,622.84
3712,47,46,7,624.44
3713,47,47,6,626.06
3714,47,48,5,627.71
3715,47,49,4,629.39
3716,47,50,3,631.09
3717,47,51,2,632.83
3718,47,52,1,634.59
3719,47,53,0,636.39
3720,48,0,52,567.49
3721,48,1,51,568.32
3722,48,2,50,569.17
3723,48,3,49,570.02
3724,48,4,48,570.89
3725,48,5,47,571.76
3726,48,6,46,572.65
3727,48,7,45,573.54
3728,48,8,44,574.45
3729,48,9,43,575.37
3730,48,10,42,576.3
3731,48,11,41,577.25
3732,48,12,40,578.2
3733,48,13,39,579.17
3734,48,14,38,580.15
3735,48,15,37,581.14
3736,48,16,36,582.14
3737,48,17,35,583.16
3738,48,18,34,584.19
3739,48,19,33,585.24
3740,48,20,32,586.3
3741,48,21,31,587.37
3742,48,22,30,588.46
3743,48,23,29,589.56
3744,48,24,28,590.68
3745,48,25,27,591.82
3746,48,26,26,592.97
3747,48,27,25,594.13
3748,48,28,24,595.32
3749,48,29,23,596.52
3750,48,30,22,597.74
3751,48,31,21,598.97
3752,48,32,20,600.23
3753,48,33,19,601.5
3754,48,34,18,602.79
3755,48,35,17,604.11
3756,48,36,16,605.44
3757,48,37,15,606.79
3758,48,38,14,608.16
3759,48,39,13,609.56
3760,48,40,12,610.98
3761,48,41,11,612.42
3762,48,42,10,613.88
3763,48,43,9,615.37
3764,48,44,8,616.88
3765,48,45,7,618.41
3766,48,46,6,619.98
3767,48,47,5,621.56
3768,48,48,4,623.18
3769,48,49,3,624.82
3770,48,50,2,626.49
3771,48,51,1,628.19
3772,48,52,0,629.92
3773,49,0,51,564.21
3774,49,1,50,565.03
3775,49,2,49,565.86
3776,49,3,48,566.69
3777,49,4,47,567.54
3778,49,5,46,568.39
3779,49,6,45,569.26
3780,49,7,44,570.13
3781,49,8,43,571.02
3782,49,9,42,571.92
3783,49,10,41,572.83
3784,49,11,40,573.75
3785,49,12,39,574.68
3786,49,13,38,575.63
3787,49,14,37,576.59
3788,49,15,36,577.55
3789,49,16,35,578.54
3790,49,17,34,579.53
3791,49,18,33,580.54
3792,49,19,32,581.56
3793,49,20,31,582.6
3794,49,21,30,583.65
3795,49,22,29,584.71
3796,49,23,28,585.79
3797,49,24,27,586.88
3798,49,25,26,587.99
3799,49,26,25,589.12
3800,49,27,24,590.26
3801,49,28,23,591.41
3802,49,29,22,592.59
3803,49,30,21,593.78
3804,49,31,20,594.99
3805,49,32,19,596.21
3806,49,33,18,597.46
3807,49,34,17,598.72
3808,49,35,16,600.01
3809,49,36,15,601.31
3810,49,37,14,602.63
3811,49,38,13,603.97
3812,49,39,12,605.34
3813,49,40,11,606.73
3814,49,41,10,608.13
3815,49,42,9,609.57
3816,49,43,8,611.02
3817,49,44,7,612.5
3818,49,45,6,614
3819,49,46,5,615.53
3820,49,47,4,617.08
3821,49,48,3,618.66
3822,49,49,2,620.27
3823,49,50,1,621.9
3824,49,51,0,623.57
3825,50,0,50,560.96
3826,50,1,49,561.76
3827,50,2,48,562.56
3828,50,3,47,563.38
3829,50,4,46,564.2
3830,50,5,45,565.04
3831,50,6,44,565.89
3832,50,7,43,566.74
3833,50,8,42,567.61
3834,50,9,41,568.49
3835,50,10,40,569.37
3836,50,11,39,570.27
3837,50,12,38,571.18
3838,50,13,37,572.11
3839,50,14,36,573.04
3840,50,15,35,573.99
3841,50,16,34,574.95
3842,50,17,33,575.92
3843,50,18,32,576.9
3844,50,19,31,577.9
3845,50,20,30,578.91
3846,50,21,29,579.94
3847,50,22,28,580.98
3848,50,23,27,582.03
3849,50,24,26,583.1
3850,50,25,25,584.18
3851,50,26,24,585.28
3852,50,27,23,586.4
3853,50,28,22,587.53
3854,50,29,21,588.67
3855,50,30,20,589.84
3856,50,31,19,591.02
3857,50,32,18,592.22
3858,50,33,17,593.43
3859,50,34,16,594.67
3860,50,35,15,595.92
3861,50,36,14,597.2
3862,50,37,13,598.49
3863,50,38,12,599.8
3864,50,39,11,601.13
3865,50,40,10,602.49
3866,50,41,9,603.87
3867,50,42,8,605.27
3868,50,43,7,606.69
3869,50,44,6,608.13
3870,50,45,5,609.6
3871,50,46,4,611.1
3872,50,47,3,612.61
3873,50,48,2,614.16
3874,50,49,1,615.73
3875,50,50,0,617.33
3876,51,0,49,557.72
3877,51,1,48,558.5
3878,51,2,47,559.29
3879,51,3,46,560.08
3880,51,4,45,560.89
3881,51,5,44,561.71
3882,51,6,43,562.53
3883,51,7,42,563.37
3884,51,8,41,564.21
3885,51,9,40,565.07
3886,51,10,39,565.94
3887,51,11,38,566.81
3888,51,12,37,567.7
3889,51,13,36,568.6
3890,51,14,35,569.52
3891,51,15,34,570.44
3892,51,16,33,571.38
3893,51,17,32,572.32
3894,51,18,31,573.29
3895,51,19,30,574.26
3896,51,20,29,575.25
3897,51,21,28,576.25
3898,51,22,27,577.26
3899,51,23,26,578.29
3900,51,24,25,579.33
3901,51,25,24,580.39
3902,51,26,23,581.46
3903,51,27,22,582.55
3904,51,28,21,583.66
3905,51,29,20,584.78
3906,51,30,19,585.91
3907,51,31,18,587.07
3908,51,32,17,588.24
3909,51,33,16,589.42
3910,51,34,15,590.63
3911,51,35,14,591.86
3912,51,36,13,593.1
3913,51,37,12,594.36
3914,51,38,11,595.64
3915,51,39,10,596.95
3916,51,40,9,598.27
3917,51,41,8,599.62
3918,51,42,7,600.98
3919,51,43,6,602.37
3920,51,44,5,603.78
3921,51,45,4,605.22
3922,51,46,3,606.68
3923,51,47,2,608.16
3924,51,48,1,609.67
3925,51,49,0,611.21
3926,52,0,48,554.51
3927,52,1,47,555.26
3928,52,2,46,556.03
3929,52,3,45,556.81
3930,52,4,44,557.6
3931,52,5,43,558.39
3932,52,6,42,559.2
3933,52,7,41,560.01
3934,52,8,40,560.84
3935,52,9,39,561.67
3936,52,10,38,562.52
3937,52,11,37,563.37
3938,52,12,36,564.24
3939,52,13,35,565.12
3940,52,14,34,566.01
3941,52,15,33,566.91
3942,52,16,32,567.82
3943,52,17,31,568.75
3944,52,18,30,569.69
3945,52,19,29,570.64
3946,52,20,28,571.6
3947,52,21,27,572.58
3948,52,22,26,573.57
3949,52,23,25,574.57
3950,52,24,24,575.59
3951,52,25,23,576.62
3952,52,26,22,577.67
3953,52,27,21,578.73
3954,52,28,20,579.81
3955,52,29,19,580.9
3956,52,30,18,582.01
3957,52,31,17,583.13
3958,52,32,16,584.27
3959,52,33,15,585.43
3960,52,34,14,586.61
3961,52,35,13,587.81
3962,52,36,12,589.02
3963,52,37,11,590.25
3964,52,38,10,591.5
3965,52,39,9,592.78
3966,52,40,8,594.07
3967,52,41,7,595.38
3968,52,42,6,596.72
3969,52,43,5,598.07
3970,52,44,4,599.45
3971,52,45,3,600.85
3972,52,46,2,602.28
3973,52,47,1,603.73
3974,52,48,0,605.2
3975,53,0,47,550.99
3976,53,1,46,552.05
3977,53,2,45,552.8
3978,53,3,44,553.55
3979,53,4,43,554.32
3980,53,5,42,555.09
3981,53,6,41,555.88
3982,53,7,40,556.67
3983,53,8,39,557.48
3984,53,9,38,558.29
3985,53,10,37,559.12
3986,53,11,36,559.95
3987,53,12,35,560.8
3988,53,13,34,561.65
3989,53,14,33,562.52
3990,53,15,32,563.4
3991,53,16,31,564.29
3992,53,17,30,565.19
3993,53,18,29,566.11
3994,53,19,28,567.03
3995,53,20,27,567.97
3996,53,21,26,568.92
3997,53,22,25,569.89
3998,53,23,24,570.87
3999,53,24,23,571.86
4000,53,25,22,572.87
4001,53,26,21,573.89
4002,53,27,20,574.92
4003,53,28,19,575.97
4004,53,29,18,577.04
4005,53,30,17,578.12
4006,53,31,16,579.22
4007,53,32,15,580.33
4008,53,33,14,581.46
4009,53,34,13,582.61
4010,53,35,12,583.77
4011,53,36,11,584.96
4012,53,37,10,586.16
4013,53,38,9,587.38
4014,53,39,8,588.62
4015,53,40,7,589.88
4016,53,41,6,591.16
4017,53,42,5,592.47
4018,53,43,4,593.79
4019,53,44,3,595.14
4020,53,45,2,596.5
4021,53,46,1,597.89
4022,53,47,0,599.31
4023,54,0,46,539.95
4024,54,1,45,542.98
4025,54,2,44,546.03
4026,54,3,43,549.1
4027,54,4,42,551.06
4028,54,5,41,551.82
4029,54,6,40,552.58
4030,54,7,39,553.36
4031,54,8,38,554.14
4032,54,9,37,554.93
4033,54,10,36,555.74
4034,54,11,35,556.55
4035,54,12,34,557.37
4036,54,13,33,558.21
4037,54,14,32,559.05
4038,54,15,31,559.91
4039,54,16,30,560.78
4040,54,17,29,561.65
4041,54,18,28,562.55
4042,54,19,27,563.45
4043,54,20,26,564.36
4044,54,21,25,565.29
4045,54,22,24,566.23
4046,54,23,23,567.18
4047,54,24,22,568.15
4048,54,25,21,569.13
4049,54,26,20,570.13
4050,54,27,19,571.13
4051,54,28,18,572.16
4052,54,29,17,573.2
4053,54,30,16,574.25
4054,54,31,15,575.32
4055,54,32,14,576.4
4056,54,33,13,577.51
4057,54,34,12,578.63
4058,54,35,11,579.76
4059,54,36,10,580.92
4060,54,37,9,582.09
4061,54,38,8,583.28
4062,54,39,7,584.49
4063,54,40,6,585.72
4064,54,41,5,586.97
4065,54,42,4,588.24
4066,54,43,3,589.53
4067,54,44,2,590.84
4068,54,45,1,592.17
4069,54,46,0,593.53
4070,55,0,45,528.92
4071,55,1,44,531.91
4072,55,2,43,534.94
4073,55,3,42,537.99
4074,55,4,41,541.06
4075,55,5,40,544.17
4076,55,6,39,547.31
4077,55,7,38,550.06
4078,55,8,37,550.82
4079,55,9,36,551.59
4080,55,10,35,552.38
4081,55,11,34,553.17
4082,55,12,33,553.97
4083,55,13,32,554.78
4084,55,14,31,555.6
4085,55,15,30,556.44
4086,55,16,29,557.28
4087,55,17,28,558.14
4088,55,18,27,559
4089,55,19,26,559.88
4090,55,20,25,560.77
4091,55,21,24,561.68
4092,55,22,23,562.59
4093,55,23,22,563.52
4094,55,24,21,564.46
4095,55,25,20,565.42
4096,55,26,19,566.38
4097,55,27,18,567.37
4098,55,28,17,568.36
4099,55,29,16,569.37
4100,55,30,15,570.4
4101,55,31,14,571.44
4102,55,32,13,572.5
4103,55,33,12,573.57
4104,55,34,11,574.66
4105,55,35,10,575.77
4106,55,36,9,576.89
4107,55,37,8,578.03
4108,55,38,7,579.19
4109,55,39,6,580.37
4110,55,40,5,581.57
4111,55,41,4,582.79
4112,55,42,3,584.02
4113,55,43,2,585.28
4114,55,44,1,586.56
4115,55,45,0,587.86
4116,56,0,44,517.88
4117,56,1,43,520.85
4118,56,2,42,523.84
4119,56,3,41,526.86
4120,56,4,40,529.91
4121,56,5,39,532.99
4122,56,6,38,536.1
4123,56,7,37,539.23
4124,56,8,36,542.4
4125,56,9,35,545.59
4126,56,10,34,548.82
4127,56,11,33,549.81
4128,56,12,32,550.59
4129,56,13,31,551.38
4130,56,14,30,552.18
4131,56,15,29,552.99
4132,56,16,28,553.81
4133,56,17,27,554.64
4134,56,18,26,555.48
4135,56,19,25,556.34
4136,56,20,24,557.21
4137,56,21,23,558.08
4138,56,22,22,558.97
4139,56,23,21,559.88
4140,56,24,20,560.79
4141,56,25,19,561.72
4142,56,26,18,562.66
4143,56,27,17,563.62
4144,56,28,16,564.59
4145,56,29,15,565.57
4146,56,30,14,566.57
4147,56,31,13,567.59
4148,56,32,12,568.61
4149,56,33,11,569.66
4150,56,34,10,570.72
4151,56,35,9,571.8
4152,56,36,8,572.89
4153,56,37,7,574
4154,56,38,6,575.13
4155,56,39,5,576.28
4156,56,40,4,577.44
4157,56,41,3,578.63
4158,56,42,2,579.83
4159,56,43,1,581.05
4160,56,44,0,582.3
4161,57,0,43,506.83
4162,57,1,42,509.77
4163,57,2,41,512.74
4164,57,3,40,515.73
4165,57,4,39,518.76
4166,57,5,38,521.81
4167,57,6,37,524.88
4168,57,7,36,527.99
4169,57,8,35,531.13
4170,57,9,34,534.29
4171,57,10,33,537.49
4172,57,11,32,540.72
4173,57,12,31,543.97
4174,57,13,30,547.27
4175,57,14,29,548.77
4176,57,15,28,549.56
4177,57,16,27,550.36
4178,57,17,26,551.17
4179,57,18,25,551.99
4180,57,19,24,552.82
4181,57,20,23,553.66
4182,57,21,22,554.51
4183,57,22,21,555.38
4184,57,23,20,556.26
4185,57,24,19,557.15
4186,57,25,18,558.05
4187,57,26,17,558.97
4188,57,27,16,559.89
4189,57,28,15,560.84
4190,57,29,14,561.79
4191,57,30,13,562.76
4192,57,31,12,563.75
4193,57,32,11,564.75
4194,57,33,10,565.77
4195,57,34,9,566.8
4196,57,35,8,567.84
4197,57,36,7,568.91
4198,57,37,6,569.99
4199,57,38,5,571.09
4200,57,39,4,572.2
4201,57,40,3,573.33
4202,57,41,2,574.49
4203,57,42,1,575.66
4204,57,43,0,576.85
4205,58,0,42,495.79
4206,58,1,41,498.7
4207,58,2,40,501.64
4208,58,3,39,504.6
4209,58,4,38,507.6
4210,58,5,37,510.62
4211,58,6,36,513.66
4212,58,7,35,516.74
4213,58,8,34,519.85
4214,58,9,33,522.98
4215,58,10,32,526.15
4216,58,11,31,529.35
4217,58,12,30,532.57
4218,58,13,29,535.84
4219,58,14,28,539.13
4220,58,15,27,542.45
4221,58,16,26,545.81
4222,58,17,25,547.71
4223,58,18,24,548.51
4224,58,19,23,549.32
4225,58,20,22,550.13
4226,58,21,21,550.96
4227,58,22,20,551.8
4228,58,23,19,552.66
4229,58,24,18,553.52
4230,58,25,17,554.4
4231,58,26,16,555.29
4232,58,27,15,556.19
4233,58,28,14,557.11
4234,58,29,13,558.04
4235,58,30,12,558.98
4236,58,31,11,559.94
4237,58,32,10,560.91
4238,58,33,9,561.89
4239,58,34,8,562.9
4240,58,35,7,563.91
4241,58,36,6,564.95
4242,58,37,5,566
4243,58,38,4,567.06
4244,58,39,3,568.15
4245,58,40,2,569.25
4246,58,41,1,570.37
4247,58,42,0,571.51
4248,59,0,41,484.73
4249,59,1,40,487.62
4250,59,2,39,490.53
4251,59,3,38,493.47
4252,59,4,37,496.43
4253,59,5,36,499.42
4254,59,6,35,502.44
4255,59,7,34,505.49
4256,59,8,33,508.56
4257,59,9,32,511.67
4258,59,10,31,514.81
4259,59,11,30,517.97
4260,59,12,29,521.17
4261,59,13,28,524.4
4262,59,14,27,527.66
4263,59,15,26,530.95
4264,59,16,25,534.28
4265,59,17,24,537.64
4266,59,18,23,541.04
4267,59,19,22,544.47
4268,59,20,21,546.63
4269,59,21,20,547.44
4270,59,22,19,548.25
4271,59,23,18,549.08
4272,59,24,17,549.92
4273,59,25,16,550.77
4274,59,26,15,551.63
4275,59,27,14,552.51
4276,59,28,13,553.4
4277,59,29,12,554.3
4278,59,30,11,555.22
4279,59,31,10,556.14
4280,59,32,9,557.09
4281,59,33,8,558.05
4282,59,34,7,559.02
4283,59,35,6,560.01
4284,59,36,5,561.01
4285,59,37,4,562.03
4286,59,38,3,563.06
4287,59,39,2,564.11
4288,59,40,1,565.18
4289,59,41,0,566.27
4290,60,0,40,473.68
4291,60,1,39,476.54
4292,60,2,38,479.42
4293,60,3,37,482.33
4294,60,4,36,485.26
4295,60,5,35,488.22
4296,60,6,34,491.21
4297,60,7,33,494.23
4298,60,8,32,497.28
4299,60,9,31,500.35
4300,60,10,30,503.46
4301,60,11,29,506.59
4302,60,12,28,509.76
4303,60,13,27,512.95
4304,60,14,26,516.18
4305,60,15,25,519.45
4306,60,16,24,522.74
4307,60,17,23,526.07
4308,60,18,22,529.43
4309,60,19,21,532.83
4310,60,20,20,536.26
4311,60,21,19,539.73
4312,60,22,18,543.24
4313,60,23,17,545.53
4314,60,24,16,546.34
4315,60,25,15,547.17
4316,60,26,14,548
4317,60,27,13,548.85
4318,60,28,12,549.71
4319,60,29,11,550.59
4320,60,30,10,551.48
4321,60,31,9,552.38
4322,60,32,8,553.29
4323,60,33,7,554.22
4324,60,34,6,555.16
4325,60,35,5,556.12
4326,60,36,4,557.09
4327,60,37,3,558.08
4328,60,38,2,559.09
4329,60,39,1,560.11
4330,60,40,0,561.14
4331,61,0,39,462.62
4332,61,1,38,465.45
4333,61,2,37,468.3
4334,61,3,36,471.18
4335,61,4,35,474.09
4336,61,5,34,477.02
4337,61,6,33,479.98
4338,61,7,32,482.97
4339,61,8,31,485.98
4340,61,9,30,489.03
4341,61,10,29,492.1
4342,61,11,28,495.21
4343,61,12,27,498.34
4344,61,13,26,501.51
4345,61,14,25,504.7
4346,61,15,24,507.93
4347,61,16,23,511.19
4348,61,17,22,514.49
4349,61,18,21,517.82
4350,61,19,20,521.18
4351,61,20,19,524.58
4352,61,21,18,528.02
4353,61,22,17,531.49
4354,61,23,16,535
4355,61,24,15,538.55
4356,61,25,14,542.14
4357,61,26,13,544.4
4358,61,27,12,545.22
4359,61,28,11,546.05
4360,61,29,10,546.9
4361,61,30,9,547.76
4362,61,31,8,548.63
4363,61,32,7,549.52
4364,61,33,6,550.42
4365,61,34,5,551.33
4366,61,35,4,552.26
4367,61,36,3,553.2
4368,61,37,2,554.16
4369,61,38,1,555.13
4370,61,39,0,556.12
4371,62,0,38,451.56
4372,62,1,37,454.36
4373,62,2,36,457.19
4374,62,3,35,460.04
4375,62,4,34,462.91
4376,62,5,33,465.82
4377,62,6,32,468.75
4378,62,7,31,471.7
